masked	src
чьто с[_]мѫштени есте	чьто съмѫштени есте
Ѡбідѫ мѩ телъці мно[_]і	Ѡбідѫ мѩ телъці мнозі
съ о̑ученикꙑ [_]о бѣ	съ о̑ученикꙑ бо бѣ
[_]лисавети же исплъни сѧ в[_]ѣмѧ родит[_] еи ꙇ роди с҃нъ	Елисавети же исплъни сѧ врѣмѧ родити еи ꙇ роди с҃нъ
колико о͑т[_] [_]ашихъ о͑и͑мъ на рати па[_]ошⱕ цр͆оу тьлѣнь͗ноуо҄умоу при[_]͑знь͗ хранⱕште	колико о͑тъ нашихъ о͑и͑мъ на рати падошⱕ цр͆оу тьлѣнь͗ноуо҄умоу прия͑знь͗ хранⱕште
ꙇ при[_]ѣсте жрѣбецъ къ и҃сви [_] възложишѧ на нь ризꙑ своѩ҅ и[_]вьсѣде на [_]ь	ꙇ привѣсте жрѣбецъ къ и҃сви ꙇ възложишѧ на нь ризꙑ своѩ҅ и вьсѣде на нь
вѣроуѩи вь мѧ ѣк[_]же кънигꙑ рѣшѧ[_]рѣкꙑ [_]тъ чрѣва его истекѫтъ водꙑ живꙑ	вѣроуѩи вь мѧ ѣкоже кънигꙑ рѣшѧ рѣкꙑ отъ чрѣва его истекѫтъ водꙑ живꙑ
ꙇ блажен[_]стъ[_]ꙇже не съблазнитъ сѧ о мнѣ	ꙇ блаженъстъ ꙇже не съблазнитъ сѧ о мнѣ
вь нихъ же бѣ [_]ариѣ [_]агдалꙑні і҅ мариѣ иѣковлѣ и ос[_]и[_]мати ꙇ мати с҃новоу зеведеовоу	вь нихъ же бѣ мариѣ магдалꙑні і҅ мариѣ иѣковлѣ и осии мати ꙇ мати с҃новоу зеведеовоу
ꙁао̑утра [_]ече въсходꙙ їс꙯	ꙁао̑утра рече въсходꙙ їс꙯
[_]҅стинѣ [_]ришъдъши праꙁдь҆нъ ѥ҅стъ стѣн҄ь	и҅стинѣ пришъдъши праꙁдь҆нъ ѥ҅стъ стѣн҄ь
Ꙇ г҃лаше и[_]ъ	Ꙇ г҃лаше имъ
да ꙗ[_]витъ сꙙ	да ꙗ͑витъ сꙙ
а҅ште бо[_]и҅ о҄устꙑ нам[_] нꙑнꙗ не бесѣдоуѥ о҅баче доухом[_] въ стоѧ҅шт[_]и҅хъ слоухꙑ вь҆пиѥтъ	а҅ште бо и҅ о҄устꙑ намъ нꙑнꙗ не бесѣдоуѥ о҅баче доухомъ въ стоѧ҅штии҅хъ слоухꙑ вь҆пиѥтъ
ꙇ поемꙑ и единъ отъ народа въложи пръстꙑ своѩ въ [_]уши его ꙇ[_]плинѫвъ коснѫ и [_]ъ ѩ҃зкъ ꙇ възърѣвъ на н҃бо [_]ъздъхнѫ ꙇ [_]҃ла емо[_]	ꙇ поемꙑ и единъ отъ народа въложи пръстꙑ своѩ въ оуши его ꙇ плинѫвъ коснѫ и въ ѩ҃зкъ ꙇ възърѣвъ на н҃бо въздъхнѫ ꙇ г҃ла емоу
Хвалите і вьсѩ силъі е[_]о	Хвалите і вьсѩ силъі его
Дш҃а[_]его въ благъіхъ[_]въдворітъ сѩ	Дш҃а его въ благъіхъ въдворітъ сѩ
ꙇ аште деснаѣ твоѣ рѫк[_] съблажнае[_]ъ тѧ оусѣце ѭ ꙇ о̆[_]ъвръзи о̆тъ себе	ꙇ аште деснаѣ твоѣ рѫка съблажнаетъ тѧ оусѣце ѭ ꙇ о̆тъвръзи о̆тъ себе
ꙇ приникъ видѣ ризꙑ лежѧ[_]тѧ	ꙇ приникъ видѣ ризꙑ лежѧштѧ
г҃л[_]аше бо емоу	г҃лааше бо емоу
се п[_]мꙑшлꙗа҅шета о҅ вь҆сѣхъ приключъшии҅хъ сꙙ си[_]ъ	се помꙑшлꙗа҅шета о҅ вь҆сѣхъ приключъшии҅хъ сꙙ сихъ
Мъі же въстахъмъ[_][_] прості бъіхомъ	Мъі же въстахъмъ і прості бъіхомъ
Се мѩ оутѣши во съмѣре[_]иї [_]оемь Ѣко сл[_]во твое живи мѩ	Се мѩ оутѣши во съмѣрениї моемь Ѣко слово твое живи мѩ
неподобн[_] ѥ҅стъ о҅ о̑умираѭ̑штии҅хъ хвали[_]и сꙙ	неподобно ѥ҅стъ о҅ о̑умираѭ̑штии҅хъ хвалити сꙙ
[_]омол[_]ьшемъ же сѧ и҅мъ и҅ въкоусивъше хлѣба и҅ водꙑ въ [_]ѫботѫ великѫѭ̑ приде к н[_]имъ пол҄емъ и[_] и[_]же бѣа҅хѫ сь[_] н҄имъ вь҆ꙁискаті и҅ влачити крь[_]стиꙗ҅нꙑ на трѣбꙑ и҅ на о҅с[_]врь҆н҄ениѥ	помол҄ьшемъ же сѧ и҅мъ и҅ въкоусивъше хлѣба и҅ водꙑ въ сѫботѫ великѫѭ̑ приде к н҄имъ пол҄емъ и҅ и҅же бѣа҅хѫ сь҆ н҄имъ вь҆ꙁискаті и҅ влачити крь҆стиꙗ҅нꙑ на трѣбꙑ и҅ на о҅скврь҆н҄ениѥ
аминь г҃лѭ теб[_]	аминь г҃лѭ тебѣ
не о҅тъвръꙁѣмъ сꙙ господа н[_]ше[_]о їс꙯ хс[_]а да[_]и҅ тъ не о҅тъврь҆жетъ сꙙ насъ	не о҅тъвръꙁѣмъ сꙙ господа нашего їс꙯ хс꙯а да и҅ тъ не о҅тъврь҆жетъ сꙙ насъ
Ї испросіте[_]оу б҃а піщѫ себѣ	Ї испросіте оу б҃а піщѫ себѣ
ѣко грѩд[_]тъ	ѣко грѩдетъ
даѧи҆ пиштѫ вьсе[_] пль҆ти и[_] ꙁъванъ на о҅бѣдъ робомъ свои҅м[_] не [_]одраживъ с[_] приде к н[_]емоу да ꙁъваниѥ҅мъ покажетъ своѥ҅го съшь҆стви[_] вꙑсотѫ	даѧи҆ пиштѫ вьсеи пль҆ти и҅ ꙁъванъ на о҅бѣдъ робомъ свои҅мъ не подраживъ сꙙ приде к н҄емоу да ꙁъваниѥ҅мъ покажетъ своѥ҅го съшь҆ствиꙗ вꙑсотѫ
азъ же г҃л҄ѭ [_]амъ ѣко вьсѣкъ поу[_]таѩи же[_]ѫ своѭ разв[_] сло[_]есе [_]҄юбодѣꙇнааго творитъ ѭ прѣл҄юбꙑ дѣати ꙇ иже подъпѣгѫ поемл҄етъ прѣл҄юбꙑ[_]дѣетъ	азъ же г҃л҄ѭ вамъ ѣко вьсѣкъ поуштаѩи женѫ своѭ развѣ словесе л҄юбодѣꙇнааго творитъ ѭ прѣл҄юбꙑ дѣати ꙇ иже подъпѣгѫ поемл҄етъ прѣл҄юбꙑ дѣетъ
крѣпи сꙙ[_]и҅ въꙁмѫжаи҆	крѣпи сꙙ и҅ въꙁмѫжаи҆
чьто бо[_]сътвори зъло	чьто бо сътвори зъло
т[_]кожде же и҅ о̑уи҅кꙿторъ	такожде же и҅ о̑уи҅кꙿторъ
и[_] дадимъ слово дроугъ дроуго[_]	и͑ дадимъ слово дроугъ дроугоу
не бо [_]его творитъ а҅склипиꙗ҅д[_]	не бо сего творитъ а҅склипиꙗ҅дъ
Имені его раді ѣ[_][_]е бо і поідѫ посрѣдѣ сѣні съ[_]рътънъіѩ Не оубоѭ сѩ[_]зъла	Имені его раді ѣште бо і поідѫ посрѣдѣ сѣні съмрътънъіѩ Не оубоѭ сѩ зъла
[_]ъзъми одръ твои ꙇ иди въ домъ [_]вои	възъми одръ твои ꙇ иди въ домъ свои
аще имате вѣрѫ и не[_]оусѫмьните сѧ [_]е ткмо смо[_]овьничъное сътворите нъ аште и горѣ сеи ре[_]ете дви[_]ни сѧ ꙇ въвръѕи сѧ въ море [_]ѫдетъ	аще имате вѣрѫ и не оусѫмьните сѧ не ткмо смоковьничъное сътворите нъ аште и горѣ сеи речете двигни сѧ ꙇ въвръѕи сѧ въ море бѫдетъ
ꙇ съниде [_]ъждь ꙇ придѫ [_]ѣкꙑ ꙇ възвѣѣшѧ [_]ѣтри ꙇ опьрѣшѧ сѧ храминѣ тои	ꙇ съниде дъждь ꙇ придѫ рѣкꙑ ꙇ възвѣѣшѧ вѣтри ꙇ опьрѣшѧ сѧ храминѣ тои
Не отъстѫпі[_]отъ мене	Не отъстѫпі отъ мене
о̑уж[_] въ тво[_]̑ ѫ҅тробѫ слꙑшании҆мъ въскочи твоѥ[_]҆ ѫ҅тробꙑ поновь[_]҅ниꙗ творꙙ	о̑уже въ твоѭ̑ ѫ҅тробѫ слꙑшании҆мъ въскочи твоѥѧ҆ ѫ҅тробꙑ поновьѥ҅ниꙗ творꙙ
не ꙇзидеши отъ[_]тѫдѣ доньдеже въздаси послѣдь[_]иі ко[_]ъдратъ	не ꙇзидеши отъ тѫдѣ доньдеже въздаси послѣдьниі конъдратъ
рѣхъ	рѣхъ
сего в[_] не послоушаате [_]ко нѣсте отъ б҃а	сего вꙑ не послоушаате ѣко нѣсте отъ б҃а
г҃ла имъ пила[_]ъ	г҃ла имъ пилатъ
і честьно їмѩ его пр[_]дъ німі	і честьно їмѩ его прѣдъ німі
отъвѣшта и[_]съ и рече еи	отъвѣшта и҃съ и рече еи
и҅ не вѣроуѥ҅мъ къ [_]ловѣкоу[_]ть҆лѣнь҆ноу	и҅ не вѣроуѥ҅мъ къ чловѣкоу ть҆лѣнь҆ноу
ч҃лкъ н[_]сади виноградъ и въдастъ і дѣл[_]те[_]емь ꙇ отиде на лѣта мънога	ч҃лкъ насади виноградъ и въдастъ і дѣлателемь ꙇ отиде на лѣта мънога
Да [_]ърѫ красотъі гн҃ѩ и посѣшт[_]ѭ цркъві св҃тъѩ его	Да зърѫ красотъі гн҃ѩ и посѣштаѭ цркъві св҃тъѩ его
сп҃і мѩ	сп҃і мѩ
ꙇди	ꙇди
ѣко тъі [_]о мноѭ есі	ѣко тъі со мноѭ есі
ꙇ ашт[_] око т[_]ое съблажнаатъ тѧ истъкни е	ꙇ аште око твое съблажнаатъ тѧ истъкни е
раꙁбои҅никъ о[_]уже пророкъ[_]о҅тъ кръста проповѣдаѧ҆	раꙁбои҅никъ о̑уже пророкъ о҅тъ кръста проповѣдаѧ҆
ꙇшьдъ же рабо тъ обрѣте единого отъ клеврѣтъ своихъ ꙇже[_]бѣ длъженъ емоу сът[_]мъ пѣнѧ[_]ъ ꙇ имъ давлѣше[_]и г҃[_]ѧ	ꙇшьдъ же рабо тъ обрѣте единого отъ клеврѣтъ своихъ ꙇже бѣ длъженъ емоу сътомъ пѣнѧѕъ ꙇ имъ давлѣше и г҃лѧ
хоштете ли да отъпоуштѫ вамъ ц҃рѣ ꙇюд[_]ꙇ[_]ка	хоштете ли да отъпоуштѫ вамъ ц҃рѣ ꙇюдеꙇска
и͑ начⱕ п[_]к[_] тръзати хотⱕ брѣмⱕ накласти скотоу своѥ[_]моу	и͑ начⱕ пакы тръзати хотⱕ брѣмⱕ накласти скотоу своѥ͑моу
ꙇ егда своѩ овъц[_] ижденетъ прѣдъ[_]ними ходитъ ꙇ овъцѧ по немь идѫ[_]ъ ѣко вѣдѧтъ[_]гласъ его	ꙇ егда своѩ овъцѧ ижденетъ прѣдъ ними ходитъ ꙇ овъцѧ по немь идѫтъ ѣко вѣдѧтъ гласъ его
видѣ ли [_]ь҆с[_]рѣшениꙗ и҅ їсправь҆ѥ҅ниꙗ҆	видѣ ли вь҆скрѣшениꙗ и҅ їсправь҆ѥ҅ниꙗ҆
мѫченъ же [_]ꙑстъ ст꙯ꙑи҆ пиѡ̑ни[_] мѣсꙙ[_]а марта в꙯ї дьнь҆[_]с[_]бота час[_] ї꙯ при нанѣ цр꙯и о҅ насъ же цр꙯ъст[_]оуѭ̑штоу господоу нашемꙋ ї꙯с христосоу ѥ҅моуже слава и҅ др[_]жава вь [_]ѣкꙑ вѣкомъ	мѫченъ же бꙑстъ ст꙯ꙑи҆ пиѡ̑нии мѣсꙙца марта в꙯ї дьнь҆ сѫбота часъ ї꙯ при нанѣ цр꙯и о҅ насъ же цр꙯ъствоуѭ̑штоу господоу нашемꙋ ї꙯с христосоу ѥ҅моуже слава и҅ дръжава вь вѣкꙑ вѣкомъ
Ї д[_]шѩ въ ѣдъ моѭ злъчь	Ї дашѩ въ ѣдъ моѭ злъчь
ꙁмурнѫ и҅ въ погребениѥ҆ [_]҅ а҅лꙿгꙋи҅ при[_]҅мь҆ѥ҅тъ	ꙁмурнѫ и҅ въ погребениѥ҆ и҅ а҅лꙿгꙋи҅ приѥ҅мь҆ѥ҅тъ
ꙗ҅ко бꙑ сѣмꙙ о҅слоушь[_]ливꙑи[_]хъ въ пагоубѫ	ꙗ҅ко бꙑ сѣмꙙ о҅слоушь҆ливꙑи҅хъ въ пагоубѫ
и͑ никʼтоже о͑тъ чловѣкъ б͆[_] видѣ[_]ъ живъ бѫдетъ	и͑ никʼтоже о͑тъ чловѣкъ б͆а видѣвъ живъ бѫдетъ
г҃л҄ѭ же вамъ ѣко ни соломунъ въ всеи славѣ с[_]оеи облѣч[_] сѧ ѣко един[_] отъ си[_]ъ	г҃л҄ѭ же вамъ ѣко ни соломунъ въ всеи славѣ своеи облѣче сѧ ѣко единъ отъ сихъ
пр[_]мышляи͑ о̑убо мѫкы ѥ͑ликы хоштеш[_]	примышляи͑ о̑убо мѫкы ѥ͑ликы хоштеши
ꙇ ашт[_] дом[_] на сѧ раздѣлитъ [_]ѧ не можетъ стати домъ тъ	ꙇ аште домъ на сѧ раздѣлитъ сѧ не можетъ стати домъ тъ
[_]ѣа҅ше бо срь҆дь[_]це ѥ҅моу къ богоу	бѣа҅ше бо срь҆дь҆це ѥ҅моу къ богоу
по правь[_]ѣ нарече сꙙ [_]҅ртемонъ	по правьдѣ нарече сꙙ а҅ртемонъ
и бѫдетъ мъзда ваша мънога[_]ꙇ бѫдете с҃нове вꙑшънѣ[_]го ѣко [_]ъ бл[_]гъ естъ на невъзблагодатънꙑѩ и [_]ълꙑѩ	и бѫдетъ мъзда ваша мънога ꙇ бѫдете с҃нове вꙑшънѣего ѣко тъ благъ естъ на невъзблагодатънꙑѩ и зълꙑѩ
виталии҅ же поꙗ҅ше г[_]агол҄ꙙ	виталии҅ же поꙗ҅ше глагол҄ꙙ
а͑ сии͗ въ колицѢ мразѢ сѫште[_]доселѢ живи сѫ[_]ъ	а͑ сии͗ въ колицѢ мразѢ сѫште доселѢ живи сѫтъ
Ѣко тъ е[_]тъ г҃ъ б҃ъ твоі	Ѣко тъ естъ г҃ъ б҃ъ твоі
р ї҃и	р ї҃и
ч҃лвче отъпоушта[_]тъ ти сѧ [_]рѣси твои	ч҃лвче отъпоуштаѭтъ ти сѧ грѣси твои
[_] ѵпостасъ моѣ ѣко ничъже прѣдъ [_]обоѭ	Ї ѵпостасъ моѣ ѣко ничъже прѣдъ тобоѭ
кто сь҆[_]ѥ҅стъ таковъи[_] таковаꙗ съ толицѣ[_]и сь҆де творꙙ чоудеса	кто сь҆ ѥ҅стъ таковъи҆ таковаꙗ съ толицѣми сь҆де творꙙ чоудеса
въс[_]ани пои҅ди о҅тъсѫдоу	въстани пои҅ди о҅тъсѫдоу
[_]а николиже плода отъ тебе не бѫдетъ въ вѣк[_]	да николиже плода отъ тебе не бѫдетъ въ вѣкъ
доꙇдеже п[_]ѣꙇдетъ нб҃о ꙇ земл҄ѣ [_]исмѧ едино ли едина чръта[_]не п[_]ѣꙇдеть отъ закона доꙇдеже вс[_] бѫдѫтъ	доꙇдеже прѣꙇдетъ нб҃о ꙇ земл҄ѣ писмѧ едино ли едина чръта не прѣꙇдеть отъ закона доꙇдеже всѣ бѫдѫтъ
ꙗ҅ко бѣдоѭ҄ о҅дръ[_]им[_] и҅ въ штоуждеи странѣ сꙑ и҅ не и҅мѣѧ чловѣчьск[_] пом[_]шти [_]и ꙁастѫ[_]а сего дѣл[_] кротость҆ и҅мѣа҅ше и҅ сь҆мѣрениѥ҆	ꙗ҅ко бѣдоѭ҄ о҅дръжимъ и҅ въ штоуждеи странѣ сꙑ и҅ не и҅мѣѧ чловѣчьскꙑ помошти ни ꙁастѫпа сего дѣлꙗ кротость҆ и҅мѣа҅ше и҅ сь҆мѣрениѥ҆
Ѣште съни[_]ѫ въ адъ тоу еси	Ѣште сънидѫ въ адъ тоу еси
оучит[_]л҄ь г҃летъ	оучител҄ь г҃летъ
они[_]же ишедъш[_] проповѣдѣшѧ въсѫдѣ г҃ю поспѣш[_][_]т[_]оуѭштоу ꙇ слово оутвръждаѭштю послѣдъствоуѭштиими знаменими	они же ишедъше проповѣдѣшѧ въсѫдѣ г҃ю поспѣшъствоуѭштоу ꙇ слово оутвръждаѭштю послѣдъствоуѭштиими знаменими
